run_number,timestamp,run_type,target_type,comment,deadtime_fraction,total_events,run_time_seconds,beam_energy_MeV,beam_current_uA,momentum_RHRS_MeV,momentum_LHRS_MeV
4452,2019-02-27T04:34:45,Production,Tungsten 2.8%,Production 50 uA,0.08408,3448656,1226.82,2220.76,0.0557848,1000.00,1000.00
4451,2019-02-27T04:13:02,Production,Tungsten 2.8%,Production 50 uA,0.07475,3473444,1346.16,2221.44,53.6085,1000.00,1000.00
4450,2019-02-27T03:48:38,Production,Tungsten 2.8%,Production 50 uA,0.08701,2927828,973.14,2221.43,53.4355,1000.00,1000.00
4449,2019-02-27T03:21:51,Production,Tungsten 2.8%,Production 50 uA,0.07687,3527132,1346.52,2221.46,53.0066,1000.00,1000.00
4448,2019-02-27T02:58:09,Production,Tungsten 2.8%,Production 50 uA,0.07900,3007425,1090.80,2221.41,53.2416,1000.00,1000.00
4447,2019-02-27T02:38:35,Production,Tungsten 2.8%,Production 50 uA,0.08804,3013105,985.98,2221.44,53.3821,1000.00,1000.00
4446,2019-02-27T02:21:04,Production,Tungsten 2.8%,Production 50 uA,0.07415,3091697,1187.94,2221.32,53.4358,1000.00,1000.00
4445,2019-02-27T02:00:07,Production,Tungsten 2.8%,Production 50 uA,0.07389,3193740,1232.22,2221.37,53.1287,1000.00,1000.00
4444,2019-02-27T01:38:21,Production,Tungsten 2.8%,Production 50 uA,0.08777,3014104,991.92,2221.44,53.4151,1000.00,1000.00
4443,2019-02-27T01:15:00,Production,Tungsten 2.8%,Production 50 uA,0.07684,3302887,1232.88,2221.56,53.7086,1000.00,1000.00
4442,2019-02-27T00:52:55,Production,Tungsten 2.8%,Production 50 uA,0.08092,3491571,1260.18,2221.32,52.4605,1000.00,1000.00
4440,2019-02-26T23:58:24,Production,Tungsten 2.8%,Production 50 uA,0.08572,3012434,1031.28,2221.41,53.6271,1000.00,1000.00
4439,2019-02-26T23:40:04,Production,Tungsten 2.8%,Production 50 uA,0.06760,3014352,1311.24,2221.39,53.7628,1000.00,1000.00
4438,2019-02-26T23:17:18,Production,Tungsten 2.8%,Production 50 uA,0.09075,3014175,968.28,2221.44,53.533,1000.00,1000.00
4437,2019-02-26T22:59:50,Production,Tungsten 2.8%,Production 50 uA,0.08490,3010485,1028.70,2221.42,53.9984,1000.00,1000.00
4436,2019-02-26T22:41:36,Production,Tungsten 2.8%,Production 50 uA,0.08117,3012029,1062.90,2221.42,52.7841,1000.00,1000.00
4435,2019-02-26T22:22:33,Production,Tungsten 2.8%,Production 50 uA,0.07883,3007195,1111.32,2221.41,53.258,1000.00,1000.00
4434,2019-02-26T22:02:57,Production,Tungsten 2.8%,Production 50 uA,0.08581,3006565,1005.84,2221.39,53.2637,1000.00,1000.00
4433,2019-02-26T21:44:43,Production,Tungsten 2.8%,Production 50 uA,0.06095,3018035,1436.28,2221.39,53.4774,1000.00,1000.00
4432,2019-02-26T21:19:36,Production,Tungsten 2.8%,Production 50 uA,0.08608,3010079,1020.24,2221.36,53.6153,1000.00,1000.00
4431,2019-02-26T21:01:04,Production,Tungsten 2.8%,Production 50 uA,0.08461,3013358,1020.78,2221.38,52.6635,1000.00,1000.00
4430,2019-02-26T20:42:59,Production,Tungsten 2.8%,Production 50 uA,0.06918,3008925,1250.10,2221.37,53.7887,1000.00,1000.00
4429,2019-02-26T20:20:59,Production,Tungsten 2.8%,Production 50 uA,0.07629,3010219,1126.08,2221.38,53.9287,1000.00,1000.00
4428,2019-02-26T20:01:05,Production,Tungsten 2.8%,Production 50 uA,0.06902,3021168,1246.38,2221.36,52.9424,1000.00,1000.00
4427,2019-02-26T19:39:02,Production,Tungsten 2.8%,Production 50 uA,0.03802,3013392,2249.28,2221.41,53.8221,1000.00,1000.00
4426,2019-02-26T18:59:41,Production,Tungsten 2.8%,Production 50 uA,0.01053,3006783,14385.06,2222.41,54.2522,1000.00,1000.00
4425,2019-02-26T14:58:37,Production,Tungsten 2.8%,Production 50 uA,0.05332,3092228,1683.60,2220.76,0.0558674,1000.00,1000.00
4424,2019-02-26T14:29:02,Production,Tungsten 2.8%,Production 50 uA,0.07062,3134198,1299.30,2221.49,53.3746,1000.00,1000.00
4423,2019-02-26T14:03:11,Other,Tungsten 2.8%,APEX config all trigger,0.00417,195678,443.70,2221.38,53.3839,1000.00,1000.00
4422,2019-02-26T13:54:27,Other,Tungsten 2.8%,APEX config all trigger T1 to T7 no beam,1.00000,43093,28.20,2220.76,0.0557248,1000.00,1000.00
4421,2019-02-26T13:51:58,Other,Tungsten 2.8%,RHRSTwoArm switch,1.00000,43654,28.68,2220.76,0.0556609,1000.00,1000.00
4420,2019-02-26T13:49:36,Other,Tungsten 2.8%,Test APEX config during beam tuning,1.00000,77750,51.06,2220.76,0.0558045,1000.00,1000.00
4419,2019-02-26T13:47:39,Other,Tungsten 2.8%,Test APEX config during beam tuning,1.00000,27824,19.38,2220.76,0.0556243,1000.00,1000.00
4418,2019-02-26T13:46:03,Other,Tungsten 2.8%,Test APEX config during beam tuning,0.00000,15,148.74,2220.76,0.0556996,1000.00,1000.00
4417,2019-02-26T13:32:13,SciFi,Tungsten 2.8%,"SciFi cosmics, with ps7 = 1",0.09557,417350,3858.60,2221.43,1.18041,1000.00,1000.00
4416,2019-02-26T12:26:42,SciFi,Tungsten 2.8%,"SciFi cosmics, with ps7 = 1",0.01599,74608,630.48,2220.76,0.0558136,1000.00,1000.00
4415,2019-02-26T12:13:27,SciFi,Tungsten 2.8%,"SciFi cosmics, with ps7 = 1",0.00467,260647,1677.18,2220.76,0.0558384,1000.00,1000.00
4413,2019-02-26T10:56:09,Other,Tungsten 2.8%,BPM Ped icose10 forced gain,0.03001,133830,129.18,2220.76,0.055759,1000.00,1000.00
4412,2019-02-26T10:52:16,Other,Tungsten 2.8%,BPM Ped icose10 forced gain,0.00000,0,304.92,2220.76,0.0557332,1000.00,1000.00
4411,2019-02-26T10:46:19,Other,Tungsten 2.8%,BPM Ped icose10 forced gain,0.00000,0,90.96,2220.76,0.055789,1000.00,1000.00
4409,2019-02-26T10:30:38,Cosmics,Tungsten 2.8%,cosmics APEX config,0.00053,22320,1514.82,2220.76,0.0557639,1000.00,1000.00
4408,2019-02-26T08:27:59,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.06966,1450113,2198.34,2220.76,0.0558021,1000.00,1000.00
4407,2019-02-26T07:49:10,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.06756,3170536,1342.98,2221.4,52.8697,1000.00,1000.00
4406,2019-02-26T07:25:30,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08484,3309420,1162.80,2221.4,52.5314,1000.00,1000.00
4405,2019-02-26T07:03:57,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08030,3019255,1095.42,2221.36,53.0044,1000.00,1000.00
4404,2019-02-26T06:44:13,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08558,3025459,1029.36,2221.39,51.9778,1000.00,1000.00
4403,2019-02-26T06:25:41,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.07978,3278942,1191.90,2221.42,53.2232,1000.00,1000.00
4402,2019-02-26T06:04:00,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.05601,3131668,1599.00,2221.37,52.9576,1000.00,1000.00
4401,2019-02-26T05:35:22,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.07451,3022452,1171.56,2221.3,53.3563,1000.00,1000.00
4400,2019-02-26T05:14:22,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.06723,3467933,1487.16,2221.44,53.1492,1000.00,1000.00
4399,2019-02-26T04:48:36,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08441,3089855,1057.32,2221.78,52.6701,1000.00,1000.00
4398,2019-02-26T04:29:34,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08941,3047155,1186.02,2221.41,53.31,1000.00,1000.00
4398,2019-02-26T04:27:40,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08941,3047155,1075.86,2221.49,53.9092,1000.00,1000.00
4397,2019-02-26T04:08:14,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.06254,3440109,1561.08,2220.76,52.593,1000.00,1000.00
4396,2019-02-26T03:40:34,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08650,3232668,1083.36,2221.36,52.5287,1000.00,1000.00
4394,2019-02-26T03:18:08,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.07532,3335649,1269.66,2221.41,52.7126,1000.00,1000.00
4393,2019-02-26T02:53:25,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.07075,3194067,1290.90,2221.46,52.8115,1000.00,1000.00
4392,2019-02-26T02:30:45,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08055,3016823,1083.36,2221.45,53.6947,1000.00,1000.00
4391,2019-02-26T02:11:22,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08239,3126879,1095.12,2221.44,53.2062,1000.00,1000.00
4390,2019-02-26T01:51:45,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.07431,3297216,1271.04,2221.42,53.2125,1000.00,1000.00
4389,2019-02-26T01:29:05,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08912,3171683,1034.46,2220.76,0.0556144,1000.00,1000.00
4388,2019-02-26T01:10:42,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.09177,3174600,1006.80,2221.41,53.7478,1000.00,1000.00
4387,2019-02-26T00:52:13,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08901,3048059,1038.12,2221.4,53.57,1000.00,1000.00
4386,2019-02-26T00:33:45,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08348,3032345,1049.34,2221.45,53.6374,1000.00,1000.00
4385,2019-02-26T00:14:22,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.07044,3010971,1249.92,2220.76,0.0558306,1000.00,1000.00
4384,2019-02-25T23:52:19,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.07701,2868774,1068.54,2221.46,52.6833,1000.00,1000.00
4383,2019-02-25T23:31:58,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.06259,4797489,2235.96,2220.76,0.0558928,1000.00,1000.00
4382,2019-02-25T22:53:14,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08891,2913286,959.94,2221.4,52.9893,1000.00,1000.00
4381,2019-02-25T22:33:35,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.08984,2931182,954.60,2221.35,52.9171,1000.00,1000.00
4380,2019-02-25T22:16:40,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.09171,4040974,1374.18,2221.41,53.2893,1000.00,1000.00
4380,2019-02-25T22:15:45,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.09171,4040974,1306.68,2221.44,53.5121,1000.00,1000.00
4379,2019-02-25T21:42:12,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.07726,2736810,1116.30,2221.42,53.6244,1000.00,1000.00
4379,2019-02-25T21:41:41,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.07726,2736810,1028.28,2221.42,53.5946,1000.00,1000.00
4378,2019-02-25T21:21:38,Production,Tungsten 2.8%,"Production 45uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.06888,3171984,1357.26,2220.76,0.0558365,1000.00,1000.00
4377,2019-02-25T20:57:40,Production,Tungsten 2.8%,"Production 45uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.07291,2963743,1189.02,2221.37,47.873,1000.00,1000.00
4376,2019-02-25T20:34:02,Production,Tungsten 2.8%,"Production 40uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.05546,2949539,1538.46,2221.41,47.3504,1000.00,1000.00
4375,2019-02-25T20:07:05,Production,Tungsten 2.8%,"Production 45uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.01914,3014581,4544.58,2220.76,45.4637,1000.00,1000.00
4374,2019-02-25T18:49:45,Production,Tungsten 2.8%,"Production 45uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.05258,3916943,2233.50,2221.43,43.0896,1000.00,1000.00
4373,2019-02-25T18:11:02,Production,Tungsten 2.8%,"Production 50uA, Prescale T1=T2=30000, T3=T4=15000, T5=1 T6=1",0.06039,3059989,1497.90,2221.39,47.4151,1000.00,1000.00
4372,2019-02-25T17:35:08,SciFi,Tungsten Wires,"cosmics SciFi, ps7=1, rest=0,",0.00426,184871,2076.36,2220.76,0.0557055,1000.00,1000.00
4371,2019-02-25T16:50:58,SciFi,Tungsten Wires,"cosmics SciFi, prescales off",0.01683,709503,1236.48,2220.76,0.0557378,1000.00,1000.00
4370,2019-02-25T16:28:50,Cosmics,Tungsten Wires,"cosmics SciFi, prescales off",1.00000,113,25.86,2220.76,0.0558145,1000.00,1000.00
4369,2019-02-25T16:22:54,Production,Tungsten 2.8%,"Tungsten 2.8%; RHRSTwoArm Config; 45uA; Prescales T1=T2=30000, T3=T4=15000, T5=1500, T6=1",0.04556,2282891,959.88,2220.76,0.0559886,1000.00,1000.00
4368,2019-02-25T16:04:22,Production,Tungsten 2.8%,"Tungsten 2.8%; RHRSTwoArm Config; 50uA; Prescales T1=T2=30000, T3=T4=15000, T5=1500, T6=1",0.04076,2509182,1080.12,2221.44,45.3427,1000.00,1000.00
4367,2019-02-25T15:31:42,SciFi,Tungsten 2.8%,"Cosmics test for SciFi, ps1 = ps2 = ps3 = ps4 = ps5 = ps6 = 1",0.00016,4095,999.96,2220.76,0.0556781,1000.00,1000.00
4366,2019-02-25T12:08:58,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 40uA; Prescales T1=30000,T2=30000,T3=T4=15000,T5=100,T6=1; RHRS Singles Data",0.00000,10,89.34,2220.76,0.0558795,1000.00,0.00
4365,2019-02-25T12:05:53,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 40uA; Prescales T1=30000,T2=30000,T3=T4=15000,T5=50,T6=1; RHRS Singles Data",1.00000,21185,39.48,2220.25,45.5749,1000.00,0.00
4364,2019-02-25T12:03:27,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 40uA; Prescales T1=30000,T2=50,T3=T4=15000,T5=1500,T6=1; LHRS Singles Data",0.00636,152483,705.72,2220.24,45.2354,1000.00,0.00
4363,2019-02-25T04:17:47,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1; Restored RQ2 Magnet and Production",0.02696,2607412,2914.08,2221.39,10.7146,1000.00,0.00
4362,2019-02-25T03:13:08,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1; Restored RQ2 Magnet and Production",0.02605,3055298,3350.58,2220.76,0.0560296,1000.00,1000.00
4361,2019-02-25T02:16:32,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1; Restored RQ2 Magnet and Production",0.06578,3143059,1414.14,2220.76,0.0558369,1000.00,1000.00
4360,2019-02-25T01:51:45,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1; Restored RQ2 Magnet and Production",0.06603,3008102,1298.70,2220.76,0.055887,1000.00,1000.00
4359,2019-02-25T01:28:25,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1; Restored RQ2 Magnet and Production",0.05201,3011836,1669.44,2221.4,52.6548,1000.00,1000.00
4358,2019-02-24T23:14:56,Cosmics,Tungsten 2.8%,"Cosmics run to check DAQ, ps1 = ps2 = ps3 = ps4 = ps5 =ps6 = 1",1.00000,423699,724.62,2220.76,0.055315,1000.00,1000.00
4354,2019-02-24T22:32:15,Junk,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1= 30000, T2= 30000, T3= 15000, T4= 15000, T5= 1500, T6= 1",0.00895,1205046,4027.02,2220.76,0.0548941,1000.00,1000.00
4353,2019-02-24T20:31:55,SciFi,Bogdan Wire,"Bogdan target; RHRSTwoArm Config.; 0.1 uA; Prescales T1=1, else 0. SciFi being read in mode 10 and scifi hv changed to 700",0.00414,196214,1438.74,2220.76,0.0544277,1000.00,1000.00
4351,2019-02-24T20:03:07,SciFi,Bogdan Wire,"Bogdan target; RHRSTwoArm Config.; 0.1 uA; Prescales T2=1, else 0",0.00067,2986,161.04,2220.76,0.0544599,1000.00,1000.00
4350,2019-02-24T19:57:20,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 0.1 uA; Prescales T2=1, else 0",0.00660,3756938,1205.40,2220.76,0.0545686,1000.00,1000.00
4349,2019-02-24T19:35:28,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",1.00000,68264,9.66,2221.43,0.132688,1000.00,1000.00
4348,2019-02-24T19:33:13,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 10 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.00586,46131,224.82,2220.76,0.0546191,1000.00,1000.00
4347,2019-02-24T18:22:36,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.00324,658983,1407.00,2220.76,0.0548415,1000.00,1000.00
4346,2019-02-24T17:57:43,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.09890,3210130,967.20,2221.32,52.1833,1000.00,1000.00
4345,2019-02-24T17:40:10,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.00118,3106932,918.42,2221.38,52.6304,1000.00,1000.00
4344,2019-02-24T17:23:27,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.04519,3155589,1959.84,2221.36,52.4323,1000.00,1000.00
4343,2019-02-24T16:49:42,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.06654,3272852,1403.94,2221.39,53.2626,1000.00,1000.00
4342,2019-02-24T16:23:12,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.09858,3107673,925.14,2221.36,52.6643,1000.00,1000.00
4341,2019-02-24T16:04:31,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.08740,3001559,991.74,2221.51,52.9032,1000.00,1000.00
4340,2019-02-24T15:46:27,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.00116,3020934,903.48,2221.4,52.236,1000.00,1000.00
4339,2019-02-24T15:30:00,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.09109,3040195,982.20,2221.45,52.8765,1000.00,1000.00
4338,2019-02-24T15:12:25,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.05243,3013795,1621.50,2221.38,53.0498,1000.00,1000.00
4337,2019-02-24T14:44:07,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.08432,3017809,1021.08,2221.62,52.2034,1000.00,1000.00
4336,2019-02-24T14:26:01,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.08643,3010245,1001.76,2221.41,53.2185,1000.00,1000.00
4335,2019-02-24T14:08:04,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.07341,3072483,1187.16,2221.93,52.484,1000.00,1000.00
4334,2019-02-24T13:46:59,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.08863,3009466,989.70,2221.45,52.5228,1000.00,1000.00
4333,2019-02-24T13:29:19,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.07528,3023183,1151.34,2221.43,52.5959,1000.00,1000.00
4332,2019-02-24T13:09:01,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.09808,3029545,892.98,2221.44,53.0956,1000.00,1000.00
4331,2019-02-24T12:52:26,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.08948,3030062,967.92,2221.76,52.6121,1000.00,1000.00
4330,2019-02-24T12:35:03,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.00047,3016000,869.34,2221.43,52.8394,1000.00,1000.00
4329,2019-02-24T12:19:25,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.09338,3151297,968.76,2221.45,52.8406,1000.00,1000.00
4328,2019-02-24T12:02:04,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.09671,3022302,900.30,2220.76,0.0558509,1000.00,1000.00
4327,2019-02-24T11:45:48,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.08492,3014526,1024.14,2221.41,52.8162,1000.00,1000.00
4326,2019-02-24T11:28:17,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 50 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.06189,3034165,1390.02,2221.37,52.6684,1000.00,1000.00
4325,2019-02-24T11:03:21,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 45 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.05808,3020355,1511.94,2221.41,52.5085,1000.00,1000.00
4324,2019-02-24T10:30:34,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 45 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.07698,746714,272.04,2221.43,47.1817,1000.00,1000.00
4323,2019-02-24T10:24:47,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 45 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.08305,3019114,1057.38,2221.42,47.1852,1000.00,1000.00
4322,2019-02-24T10:05:36,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 45 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.07901,3119989,1143.90,2221.45,47.1964,1000.00,1000.00
4321,2019-02-24T09:45:40,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 45 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.07090,3214620,1321.20,2221.16,46.8909,1000.00,1000.00
4320,2019-02-24T09:20:25,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 45 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.06244,3035652,1566.48,2221.45,47.0463,1000.00,1000.00
4319,2019-02-24T08:53:14,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 45 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.07947,3012958,1122.90,2220.76,0.0558116,1000.00,1000.00
4318,2019-02-24T08:33:00,Production,Tungsten 2.8%,"Tungsten 2.8% target; RHRSTwoArm Config.; 45 uA; Prescales T1=T2=30000,T3=T4=15000,T5=1500,T6=1",0.08411,3012851,1044.18,2221.41,47.2723,1000.00,1000.00
